review_id,review_comment_title,review_comment_message,review_score,product_category_name
1e62f9d5cf5ccb955bfee492ab431d59,,"Venho apenas um lustre, e eu comprei 2 fico no aguardo.",1,moveis_decoracao
f5abe05962e90915a4b48b2a12327ace,Achei estranha a embalage,"Recebi o produto numa embalagem de papel, geralmente esses relógios vem numa embalagem de materiais duro etc, fiquei com medo de ser falsificado. ",2,relogios_presentes
7a0ee94e699a7dcd25b2e982c92bc16b,,"Dor de cabeça para pegar o produto.pos a transportadora repassou para os Correios .e não tenho o protocolo dos correios para saber aond e estar.em que local eu teria de retirar

",2,eletronicos
19b4862e9952de13d95f480bb053955d,,"Recebi o produto que queria e antes do prazo combinado, muito bom, recomendo com certeza.",5,bebes
db9367af3aa46701c92947007fd9e03e,,"Compra sem problemas, produto OK entregue no prazo.",4,eletronicos
c8d9607a0b1ae27f7986d47d77195c91,,"Apenas havia lido na descrição que o produto vinha com vidro e não veio, ma é lindo de qualquer forma.",5,moveis_decoracao
c387f66eefa39ad9538f89141f929b53,,produto melhor do que o esperado.Valeu,1,fashion_bolsas_e_acessorios
b88d13fe58cb01fe8acd1cc517f35e8a,,"Tudo certinho, obrigada.",5,esporte_lazer
809f1ce4510bc2fb5d1b94610e529c7c,,Chegou antes do prazo.,4,moveis_decoracao
809f1ce4510bc2fb5d1b94610e529c7c,,Chegou antes do prazo.,4,moveis_decoracao
809f1ce4510bc2fb5d1b94610e529c7c,,Chegou antes do prazo.,4,moveis_decoracao
77c21509e2097c5df90c095e03c41a7d,luminária ok,precisa ter a descrição do tipo da lampada no anuncio. é 12v 50w filamento que esquenta,3,moveis_decoracao
050dc4d6c3121ff334c4958e2169cef8,,"Atendimento perfeito, dando garantia ao cliente.",5,perfumaria
4ad57fe88212366516a1a89ac0afe3e1,,"chegou no prazo, bem embalado e do jeito que eu esperava. recomendo!",5,cama_mesa_banho
4ad57fe88212366516a1a89ac0afe3e1,,"chegou no prazo, bem embalado e do jeito que eu esperava. recomendo!",5,cama_mesa_banho
6bcec201f01e14dac82b5dde47209a53,,Recomendo essa loja,4,moveis_decoracao
8e4d827b1912b0a9721487a78a9f31fc,sim,Muito bom,5,beleza_saude
de23c38fb03573b2fd75e8099d50fa06,,Recomendo ,5,automotivo
de23c38fb03573b2fd75e8099d50fa06,,Recomendo ,5,automotivo
cc451beb8ef5ce647e45002b9b484390,Recomendo,"os produtos comparados form entregues antes do prazo.
Mas o valor do frete esta muito alto.",3,cama_mesa_banho
cc451beb8ef5ce647e45002b9b484390,Recomendo,"os produtos comparados form entregues antes do prazo.
Mas o valor do frete esta muito alto.",3,cama_mesa_banho
5e8cf40b4400760c62e1a3e99683c0c9,,Bom produto ,4,brinquedos
01206bbbfcfe2d85dc0c646a8ddb73d4,,"Entrei em contato com a empresa 3 vezes e não obtive resposta em nem uma das vezes.
Uma falta de respeito com o cliente.
O prazo já venceu e meu produto não chegou.",1,cama_mesa_banho
6ee4c77d523ee4a771a9515648f0fcf7,," Minha filha adorou o relógio,muito bonito e de ótima qualidade ",5,cool_stuff
ca13795db8e305829cb406ef608d87f9,,"Recebi um comunicado que não teria o produto no estoque da loja, foi feito o cancelamento e estou aguardando o estorno do valor pago ",1,utilidades_domesticas
ac7f5de1bea97d48a4a4ba7c0edcaa53,,"Bom preço, qualidade e entrega rápida!",5,informatica_acessorios
ac7f5de1bea97d48a4a4ba7c0edcaa53,,"Bom preço, qualidade e entrega rápida!",5,informatica_acessorios
43342ac2ebc87d4c1ab43b29e5e41c43,Muito bom,O relógio é ótimo e bonito,4,relogios_presentes
8d697839be8221452e9d4f96347d0612,,PRODUTO NÃO RECEBIDO,1,utilidades_domesticas
8d697839be8221452e9d4f96347d0612,,PRODUTO NÃO RECEBIDO,1,utilidades_domesticas
8d697839be8221452e9d4f96347d0612,,PRODUTO NÃO RECEBIDO,1,utilidades_domesticas
8d697839be8221452e9d4f96347d0612,,PRODUTO NÃO RECEBIDO,1,utilidades_domesticas
8d697839be8221452e9d4f96347d0612,,PRODUTO NÃO RECEBIDO,1,utilidades_domesticas
e83a305c1c81d79366bb35844c94fdb9,Excelente parceiro,Parceiro muito rápido e eficiente. Recomendo.,5,cama_mesa_banho
e580b8c03cc6c1cd55ae874f699842f2,,"muito bom, rápido como sempre",5,informatica_acessorios
e580b8c03cc6c1cd55ae874f699842f2,,"muito bom, rápido como sempre",5,informatica_acessorios
ef8a9e9722a9ce84cf5a0936b7264f09,,Até o momento nao recebi o meu produto. Esta na hora de abandonar o correio que esta um lixo. Verifiquem com aqueles vadios dos correios se irao entregar ou nao o meu produto. Aguardo retorno.,1,eletronicos
393c7f570fda1569eaa70092f81e6dae,,ENTREGUE CONFORME PROMETIDO,4,cama_mesa_banho
7ff02a61c340c864ca6c4fb11e0675b9,,Bom comprei uma capinha Sony xa1 e veio xa1 ultra a película também veio errado,1,telefonia
8f6851941a83caa765dcc71bec613d05,,"Comprei o relógio com a borda azul, conforme o anúncio aqui no site e chegou com a borda amarela e botões. ",2,relogios_presentes
3daf993dc1700472508c5db28f58e674,,Entrega antes do prazo limite e em conformidade.,5,automotivo
3daf993dc1700472508c5db28f58e674,,Entrega antes do prazo limite e em conformidade.,5,automotivo
103b372eac03d96a6218a4259ca4376c,,Gostei chegou bem antes do pra prazo ,5,papelaria
dabbc6a240a91423a91461ca3ce74bd0,Recomento,"Produto entregue, fim de semana irei montar.",4,moveis_cozinha_area_de_servico_jantar_e_jardim
e09e188f1a36a527d4d1abb21e0bba89,Positivo,Capas excelentes. Recomendo ,5,cama_mesa_banho
e99c29f0a950abd77239b15adaaa38b8,,Ainda nao recebi o produto e ja se encontra atrasado,1,perfumaria
66e1078073f6c367187af35c86ca1650,,Comprei duas banquetas brancas no site pra ser entregue até 13/03 e até agora não recebi bem minha casa.Aguardo providências ou vou procurar meus direitos d consumidora.,1,moveis_escritorio
66e1078073f6c367187af35c86ca1650,,Comprei duas banquetas brancas no site pra ser entregue até 13/03 e até agora não recebi bem minha casa.Aguardo providências ou vou procurar meus direitos d consumidora.,1,moveis_escritorio
15e96db8450eca556a2c47336d65a197,,"Compra realizada sem problemas, e a cortina foi entregue bem antes do prazo indicado! Recomendo!",5,moveis_decoracao
5b1920e33c37f7f60e97f32b9ef61401,,"no site, aparece ou aparente ser dois fones, mas só chegou um, e a cor era bege e chegou preto",2,telefonia
970ae53be2a33c1beaaff6621dfc6739,,Só pensei que viria com a vara da cortina tbm... tive que comprar!,3,moveis_decoracao
d8b5d650c5ef91e995df38d4b0682112,,"o cartucho não funciona na minha impressora hp, o chip do cartucho não é do mesmo tamanho dos cartuchos que servem para essa impressora, não e´compativel com hp 4280 , não é cartucho h 60 xl
",1,informatica_acessorios
d05d2d1408be42e8a1cf0f203a8f3ef9,,Achei king pequeno. Ficou curto na minha cama. O material muito bom.,5,casa_conforto
d5deb97251ffe05bc64d31815dcfa507,,Já cancelei essa compra. Não sei porque estão insistindo com essa entrega. ,1,telefonia
079835317e90d397b9ed686ac4e26cbc,,chegou bem antes do prazo estipulado.,5,cama_mesa_banho
56353f678f1de411c49a62dd2ce45f5a,,"TIVEMOS QUE BUSCAR NOS CORREIOS, ISSO É DESAGRADÁVEL POR PERDERMOS TEMPO.",4,cama_mesa_banho
6d07d4d57669bef61e34f07bf0d23d46,,Bom,3,cool_stuff
310a8cff23b1b786fe266d1b350b91a2,,Faltou porca e rever manual,4,moveis_cozinha_area_de_servico_jantar_e_jardim
0fbf67350b7fff65d84ff948184ba64f,,Ótimo entrega rápida no prazo,5,relogios_presentes
691307dcb822788822652c6c0cd50877,,Recebi rapidamente o produto. ,5,papelaria
869c6ab5623de2d783b54744cab27150,,Ainda não recebeu nem a capa do tablet nem o hd externo.,1,informatica_acessorios
32625c2c08605dc2bc6da3b927be0c45,,Entrega feito muito rápido,3,cama_mesa_banho
2809ff2850a09f3dcd6c73cd913bd6d1,,"Relogio anunciado por 245,00 .(210,00 +35,00) nao veio incluso frete na nota. Veio apenas 170 na nota fiscal. Quero uma nota com o valor correto que paguei . Ou o reembolso da diferença. ",3,relogios_presentes
9c3dd040d4890495aa4097c047229bd5,,"Fiquei surpreso, entregou mais cedo do que eu esperava, chegou no dia 18/07/2017 em vez no dia 03/08/2017.",5,informatica_acessorios
ac34bee7bdd87b53fac18d523753c15f,,"O cesto de lixo já recebi, mas o jogo de pratos com 6 unidades não recebi, e os produtos foram comprados na mesma loja. Se puderem me dar um retorno. Obrigada...",3,utilidades_domesticas
ac34bee7bdd87b53fac18d523753c15f,,"O cesto de lixo já recebi, mas o jogo de pratos com 6 unidades não recebi, e os produtos foram comprados na mesma loja. Se puderem me dar um retorno. Obrigada...",3,utilidades_domesticas
ef9ba46ec63a6c980d046d0e18b1db43,,"Tapete Infantil Formato Margarida Dupla Para Quarto
Conteúdo da Embalagem:
01 Margarida Dupla 1,30m x 1,18m
No site constava o tamanho acima o recebido é de 0.77x 0.60cm super pequeno não gostei",2,cama_mesa_banho
6ccef551dee54ceb59a39249f46dc78d,,É um teclado prático e todo iluminado. Excelente para jogos.,5,informatica_acessorios
0b16bf82b16e7f4013664e6b095a6c91,,Tudo dentro do esperado.,5,casa_conforto
0b16bf82b16e7f4013664e6b095a6c91,,Tudo dentro do esperado.,5,casa_conforto
5ca0921666261129f96f6344a7bc215e,,muito bjom,1,telefonia
d95962b1b4c23be31196b750630d00d6,,Por enquanto insatisfeita.,1,climatizacao
e92da858412a9583df3dfbfa513f961d,,"O site que mais gosto de compra. Produtos de qualidade, preço bom e as entregas sempre acorrem antes mesmo da data prevista!",5,ferramentas_jardim
dd409b3352f2d9fe294d93d18680623b,Amei! ,Muito bonito!!!! Satisfeita com o material!!! ,5,cama_mesa_banho
0c5bd3a7268c104cbe41c37509724640,,lannister é campeã ,5,utilidades_domesticas
6ad4fec6fc0f7a5cd309fbe144ae9a1e,,"Chegou antes do prazo , super recomendo ",5,beleza_saude
6ad4fec6fc0f7a5cd309fbe144ae9a1e,,"Chegou antes do prazo , super recomendo ",5,beleza_saude
deab4d88c0f15863d2b2c670cc08c8a4,,Nota dez ,5,cool_stuff
1fac9acb29e014e3b9b393d5c8505f99,,ÓTIMO,5,cool_stuff
a50abad98ade7eb49ec61b42dc81008d,,Ainda estou aguardando uma resposta sobre o fato de ter recebido apenas um dos dois produto que comprei...,2,esporte_lazer
a50abad98ade7eb49ec61b42dc81008d,,Ainda estou aguardando uma resposta sobre o fato de ter recebido apenas um dos dois produto que comprei...,2,esporte_lazer
3d0cc61574522a451f6e5b477ca09e8b,Entrega dentro do praxp,Produto muito bom. Preço realmente bom em relação a execelente qualidade do produto. ,5,beleza_saude
9152b4cbaa6e6da01e9f0d4a91703569,,"Produto com codigo correto, mas a impressora não reconhece o toner.",2,informatica_acessorios
2eab04a8f45efa131d44cf58b37ab595,,Recebi o patines em perfeitas condições bem antes do prazo dado pela loja.,5,cool_stuff
e782b0fcb31134326818ec162535e15e,,Produto atendido conforme divulgado. ,5,eletronicos
0fc8d70eb24bbbf348a9ac736fc7329f,Inversor de energia ,Apresentaram um produto que não tinham no estoque ,1,construcao_ferramentas_construcao
3a6ebeb7f45583720372e838e99cec6a,,Produto foi entregue antes do prazo e em perfeita condições. Estou satisfeita.,5,utilidades_domesticas
43334848a48a7abf6faa2f8aba675b8a,,"tudo correu bem com a loja e com a entrega mas o produto não funcionou, vou devolver",2,bebes
65d7172a7714c7e3f2b5f636925ad2b5,,"Chegou muito rápido a mala, super recomendo ótima e resistente.

",5,malas_acessorios
785828447e4ad5c62b47794ca3491803,,preço bom mas veio com defeito,3,esporte_lazer
ae21eba5e65c4b38b8ee2cf9e544283b,não recomendo,"Não veio as duas mercadorias pedidas, apenas uma das unidades foi entregue.",1,moveis_decoracao
ae21eba5e65c4b38b8ee2cf9e544283b,não recomendo,"Não veio as duas mercadorias pedidas, apenas uma das unidades foi entregue.",1,moveis_decoracao
ef09f96c211ba8a930d7fd4f6f93651a,,Excelente Produto.Eu indico,5,relogios_presentes
88d2292ffd72489ff6a87ee2301089b4,Recomendo,produto dentro das expectativas.,4,cama_mesa_banho
8426170ecc3b099c443fb92e3314f6f5,,"Gostei bastante de comprar nesta loja.
Recomendo!",5,informatica_acessorios
cf4eefb6510e64a170aab487df038898,,"ótimo produto, de qualidade, fácil instalação e com proteção de qualidade (IP67)",4,ferramentas_jardim
cf4eefb6510e64a170aab487df038898,,"ótimo produto, de qualidade, fácil instalação e com proteção de qualidade (IP67)",4,ferramentas_jardim
cf4eefb6510e64a170aab487df038898,,"ótimo produto, de qualidade, fácil instalação e com proteção de qualidade (IP67)",4,ferramentas_jardim
bb4adccbf5dec1dc01a9fadb2fe3a6bf,super recomendo,produto otimo,4,casa_construcao
d0dbf3eaa8241cbfef6dbdc44167c1b4,,Primeiro pedido veio o produto quebrado. Estou aguardando a troca.,3,utilidades_domesticas
af90c9957818b0abfbe9436dab5ad72e,Bom,"Recebi o produto excelente condições , antes do prazo previsto, mas houve divergência na cor .
Não solicitei a troca para evitar transtornos e demora de ter o produto.",3,moveis_escritorio
970e21c70c80c2e3d555e3315df162a5,,Chegou mais rápido do que o esperado.,5,telefonia
4a1e6022bb04a5fb180f3ff6e280c304,,"Comprei duas calças recebi apenas uma , mas consta no status que que recebi as duas ",1,fashion_roupa_masculina
4a1e6022bb04a5fb180f3ff6e280c304,,"Comprei duas calças recebi apenas uma , mas consta no status que que recebi as duas ",1,fashion_roupa_masculina
c3a9c486f5d88c848407644135b9c807,,COMO VOU AVALIAR UM PRODUTO QUE NÃO RECEBI,1,utilidades_domesticas
995078d41d15670e7f1ef9df1c009ac6,,Ok,3,perfumaria
515da289d55287bc7bf45cc2fa1eda67,,"Bom dia! recebi o pedido pela metade, só me entregaram um bico injetor!
Paguei por 2 unidades e só recebi até agora 1 unidade! Fico no aguardo!
",1,automotivo
515da289d55287bc7bf45cc2fa1eda67,,"Bom dia! recebi o pedido pela metade, só me entregaram um bico injetor!
Paguei por 2 unidades e só recebi até agora 1 unidade! Fico no aguardo!
",1,automotivo
0a41cdf23605f9efb6e1abd8bf214ac6,,"Paguei o produto a vista, não recebi no prazo estipulado e não me enviaram nenhuma informação apos vencimento do prazo de entrega.",1,pet_shop
8365f451819ff981e5766cee1643f3d6,,"Chegou antes do prazo, produto igual descrição. Lindo !!!",5,utilidades_domesticas
df4e1e05fa40b3fff7574e386f904afd,,Até o presente momento não recebi o produto e não entraram em contato comigo para dar alga satisfação e fazer o reembolso.,1,esporte_lazer
10edee6118a1ab7dfd227f558c33808a,,Achei que demorou muito pra chegar pq alguns produtos que comprei depois chegaram antes. ,5,pet_shop
ccf2b8c637bd34d6621fb9fbab6032ee,,gostei muito obrigado,5,utilidades_domesticas
196a1f88189870cf5a11ffbf9711832d,,"Produto de boa qualidade, veio muito bem embalado, até a próxima compra, obrigado.",5,informatica_acessorios
f0b29dcdd31d25bc3023b8c823a2dc69,,A qualidade do produto não ficou a contento,3,cama_mesa_banho
4488aeefe49359f73c6b65bb6c831bff,,"Fiz duas compras uma chegou e a outra estou com problema na entrega, não consigo contato por e-mail ou por telefone para reclamar.",2,moveis_escritorio
4488aeefe49359f73c6b65bb6c831bff,,"Fiz duas compras uma chegou e a outra estou com problema na entrega, não consigo contato por e-mail ou por telefone para reclamar.",2,moveis_escritorio
4488aeefe49359f73c6b65bb6c831bff,,"Fiz duas compras uma chegou e a outra estou com problema na entrega, não consigo contato por e-mail ou por telefone para reclamar.",2,moveis_escritorio
e98961ac4dc91cbe2b1a46ce0f90954b,,"Tudo que combinamos preço, prazo de entrega e produto pedido de vossa parte, e de minha o pagamento, foram cumpridos, nestas condições não há como não dar certo uma transação comercial. ",5,cama_mesa_banho
f9f941e29d04f05cac6605d2fe2bded5,,PRODUTO NÃO VEIO COM O CABO VARIAS RECLAMAÇÕES E NINGUÉM SE MANIFESTOU,1,telefonia
d41f539f0409497c3ff6724c75a5d9cc,Bom,"Ótimo, entregar no prazo.",4,livros_tecnicos
fe21cd0c6f7cfe6be6eaa50439af413e,,Produto de ótima qualidade e entrega super rápida.,5,telefonia
292f3793e441e5340dfab126df380bb8,,Entrega rápida e produto em perfeito estado ,5,telefonia
96667382e8a1867dcae942a21d7e02f3,,"o prazo venceu e meu produto não foi entregue. 
foi uma péssima compra, não voltarei a comprar",1,malas_acessorios
d314d19ba53584a9b74c775a248ac6bd,,Satisfeito estou no aguardo do 2 pedido.,5,informatica_acessorios
8970134d361e25daa1eddb853406d865,,"Comprei dois fones de de ouvido e só recebi um, ainda sem funcionar, estarei devolvendo na próxima segunda feira.",1,telefonia
8970134d361e25daa1eddb853406d865,,"Comprei dois fones de de ouvido e só recebi um, ainda sem funcionar, estarei devolvendo na próxima segunda feira.",1,telefonia
cedf7442463fb31dddd3f334267a57ec,Recebi só metade dos prod,Recebi metade dos produtos,2,ferramentas_jardim
cedf7442463fb31dddd3f334267a57ec,Recebi só metade dos prod,Recebi metade dos produtos,2,papelaria
b8cee9378533d4b44a8d3d13c33a713e,,Tudo correu bem. O produto chegou antes do prazo informado e em perfeitas condições de uso. Recomendo a loja.,4,eletronicos
a5f9ade8de727e28dbfb7a2ac9b31a52,Produto chegou violado,"Minha progressiva chegou violada, além não estar lacrada veio com a quantidade de produto à menos, faltando mais ou menos 200 ml.",1,beleza_saude
a404e68676733cbdb24325bf1434bf21,, Bonita e muito confortavel ,3,moveis_escritorio
9db043a63b54e244ad49089aa4dd4b4d,,"Não recebi o produto até agora é não falaram nada como vai ficar, quando vou ter o dinheiro de volta ,ou o reenvio do produto porque tem quase 30 dias da compra e continuo sem saber. Não recomendo. ",1,eletronicos
ba7a3eb67716399c38061eeaddf868ed,,Muito bom,5,moveis_decoracao
082e7b174bb2d222022d8a403da0f399,Pedido errado.,"Meu produto chegou incompleto,faltou um produto, o whaite. Estou muito chateada.",1,beleza_saude
7047578adefcc7c27319e3cf91ba1416,,"Produto original,prazo de entrega rápido.Super satisfeito.",5,relogios_presentes
22beb21889fdc250a122c0aeb1d57501,,Entregue antes do prazo,5,informatica_acessorios
c67b6b64ce9918b34ee189d09da322c2,,"CHEGOU, NO PRAZO CERTO, TUDO CERTINHO.",5,utilidades_domesticas
e3ae3d989246a32412a8e80e68048115,,Bom vendedor,5,beleza_saude
53a796ebb6934010e69897a70049688d,,"Gastei muita passagem depois de pagar frete, passagem e uber tá faltando 1",3,utilidades_domesticas
67b93ddea9cff7769a44b88b2add09b8,,Vendedor honesto podem confiar continuem assim,5,eletronicos
67b93ddea9cff7769a44b88b2add09b8,,Vendedor honesto podem confiar continuem assim,5,eletronicos
84571d616832f65d77914ac434f205b2,,INDICO A LIJA A TDS... A entrega a imediata...,5,esporte_lazer
897934eb47ceb2eea2629c44d1734569,,"Tudo conforme anunciado, produto ótimo, venda OK!
",5,eletrodomesticos
7726fae728fd0f78fb80805a6424cce0,,"O prazo estava para 21 dias úteis de entrega, mas me entregaram em menos de 10 dias uteis, referente a qualidade, ñ tenho nada a reclamar, veio tudo bem embalado e atendendo minhas expectativas . ",5,moveis_escritorio
5911406999ba0f348a05d3b97876ee6e,,Produto com medida menor do que a informada no site ,1,utilidades_domesticas
c0001b239d903967dd453d3207023875,,"No inicio fiquei com receio.
Adorei,rápido e pratico.
Obrigado.",5,perfumaria
2ecc6e2080809cb662ce816210cf34b7,Chegou hoje,Excelente embalagem. Ainda vou testar o produto.,5,construcao_ferramentas_seguranca
254d7f4c6c49493b571abdd4840b70b9,,Fiz o pedido em uma quarta feira e recebi na sexta. Recomendo.,5,papelaria
4aeb2ffeea254f598874f6248274244f,,Tdo certo com a entrega ...,5,cama_mesa_banho
20be1272e2f02a7d1e403b1853f896dc,Fornecedor ótimo ,"Lindo como na foto.
Amei",5,utilidades_domesticas
2b5f8e4ee49182f85de7efa1f0b5db0b,,Recebi antes do prazo e feio conforme no anúncio. Amei.,5,cama_mesa_banho
a8646fc151b038578cee1cdd77496e92,,"Em relação a loja, foi tudo como combinado.
Produto não posso ainda avaliar. 
Estou contente com a loja.",5,esporte_lazer
88d54c4a3a7eca36f0e2416e03f7d0fd,Super Recomendo!!!,Recebi antes do prazo!!! Bem embalado!,5,beleza_saude
fa850d7d4900295e06798e51379b0a2c,.,recomendo o produto.,5,informatica_acessorios
9f472b5efd4c48012719e49e4a8c0ae6,,Produto entregue bem antes do prazo. Muito bom. Indico. ,5,esporte_lazer
9ecefce98a6fd7dcff61854b2d9af2c1,Bom,Chegou antes do previsto,4,automotivo
f4309ce5f8066b7360624e3231f84f5d,,Otimo vendedor ..,5,informatica_acessorios
5407e1832e9e3234e3368638973551c1,,"O processo de compra foi super rápido e a entrega aconteceu no prazo. Quanto ao produto ainda nao utilizei e não posso avaliar, mas o serviço da lannister foi muito bom.",5,fashion_underwear_e_moda_praia
2d5369cab620a25a50c6aa3393eeabda,,"produto entrega na data, mas veio errado, aguardando a solução ",1,telefonia
b7eb6c2c8f8f610d633d691765756cc0,Perfeito ,Estou muito satisfeito obrigado. ,5,telefonia
8a493eee2ee69a5a6884b5aee2a8fc44,Satisfaz perfeitamente ,"ótimo produto, alem da expectativa.Encaixa perfeitamente no mandril sds plus",5,ferramentas_jardim
6f72bd7f99a205cfbebc52faea8a1877,,"Recebi o produto no prazo, mas solicitei devolução. Estou aguardando instruções pra devolução ",4,relogios_presentes
4b966d7d1873ef87048235525170f495,,Recebido antes do prazo e em perfeitas condições. ,5,brinquedos
e819923a5e6f153ab7ba0b4eeb583852,Bonito mas mal acabado,"O produto é legal mas bem mal acabado. A xícara é fantástica. A base de madeira é bem feinha, mas no custo beneficio valeu apena.",4,utilidades_domesticas
fd38d6f01fd271864fcb19ace4928828,,"Ótimo 

",5,esporte_lazer
c3c7da0ff90c07be333fe41ef8e8357e,,"Estou satisfeito com a entrega no prazo, mas o box veio todo amassado. E gostaria de fazer uma troca por um box não avariado.",3,musica
f1b03a4a5b84d800e57920795189c8f7,,"Comprei três e só entregaram dois.
Ficarei aguardando um retorno!
",1,informatica_acessorios
f1b03a4a5b84d800e57920795189c8f7,,"Comprei três e só entregaram dois.
Ficarei aguardando um retorno!
",1,informatica_acessorios
f1b03a4a5b84d800e57920795189c8f7,,"Comprei três e só entregaram dois.
Ficarei aguardando um retorno!
",1,informatica_acessorios
edce492973effd81b1d1cd2352e6fe87,,"a peça veio com defeito, o frete custou mais caro do que o produto e minha maior chateação é que para trocar vou ter um trabalho absurdo",3,automotivo
cb1222dae9afbf14f63ed137c3c40a52,,"Não fui informada q viria em 2 caixas e não passaram os dois códigos de rastreio.
Mas a loja foi muito solícita .",5,moveis_decoracao
cb1222dae9afbf14f63ed137c3c40a52,,"Não fui informada q viria em 2 caixas e não passaram os dois códigos de rastreio.
Mas a loja foi muito solícita .",5,moveis_decoracao
983c7daec6bd71fb406cd3998e63574b,Defeito,A peca veio com defeito.,2,construcao_ferramentas_construcao
2b3af494d8f749fa3a72f258dd1095e1,," ainda não tive tempo de abrir a caixa com a cadeira (verificação da perfeição do produto), Acredito que está tudo bem.",5,moveis_escritorio
8015b775c232cd170042d0c3edd8fb12,Ok,Recebido dentro do prazo e produto ok com o aprese tá do no site. ,5,instrumentos_musicais
ef6c6cda54d6c07c1afefe1dffbc6bb4,Amei,"Perfeito, amei muito linda a cor, e o tecido muito bom. ..",5,casa_conforto
78646aeb7460fb178278b8543218fcff,,Produto diferente do esperado.,2,cama_mesa_banho
c3954c6abeaeca6e4519bd76120792a3,,Chateada com tudo isso comprei duas capas protetora de colchões e só recebi uma e ainda que agente confirme a entrega é muito sem noção!?,1,cama_mesa_banho
c3954c6abeaeca6e4519bd76120792a3,,Chateada com tudo isso comprei duas capas protetora de colchões e só recebi uma e ainda que agente confirme a entrega é muito sem noção!?,1,cama_mesa_banho
9f82e3e85b0eef3488d8717954309d15,,"Entrega dentro do prazo, embalagem/produto bem condicionados. Recomendo.",5,brinquedos
b4169d3d64a2e1d9834f402dd55c72c1,,Excelente. Chegou antes do previsto,5,automotivo
00e927398b7a872a23c8990b38b7026a,,Comprei o produto chave canivete para Logan. Mas o produto que me enviaram foi a chave comum. Não vou solicitar a troca por o produto vai me atender. Mas faltou a atenção no ato de enviar o produto.,1,automotivo
87e2a75e23485157ab0786d9094ea5f8,,Muito boa compra,4,relogios_presentes
770c2c8d31312c9bef213def9f75df34,,"A empresa não esntregou o produto, a lannister enviou e-mail informando que a empresa não vai entregar o produto e não consigo cancelar a compra.",1,brinquedos
75939b1b6714190e72987bd7b94097b4,,Entrega Rápida e produto de qualidade.,5,telefonia
db947d57dd7720a83b2224879fe06a7a,,"Tá faltando ainda a película para o Notebook, o pedido foram 3 coisas, recebi a bolsa para Notebook, a mesa, mas tá faltando a película. Porém sei perfeitamente que ainda tá no prazo para receber.",3,informatica_acessorios
d86b1a9dc16e9e1717009b3287b946d3,EXCELENTE,lannister NOTA 1.000,4,moveis_decoracao
efa71f49f51230bb0bae1933e5a12d4c,Eu quero saber cadê mprod,Eu só quero saber cadê meu pedido que não chegou ainda ? Pois já venceu o prazo,3,telefonia
1e805dd5fb01074bac2cc510e5523396,,"Recebimento antes,do prazo adorei o produto",4,cama_mesa_banho
9ab0b4714556d539f954a0f1afa673e9,,"Péssimo e gosto horrível! Impossível de beber , não desolve! Me sinto arrependida! lannister usei só 1scop gostaria de trocar não faz 7 dias q comprei, tem jeito ?
",2,esporte_lazer
2b3aebb4b3903d9c5bf68b2317ae5c29,,"produto mal acabado,deixa muito a desejar,qualidade do tecido ruim",3,cama_mesa_banho
2a50d8ddd7c9de85b1562fca117a7131,Péssima qualidade,"A pintura da placa é de péssima qualidade. Após manuseio para instalação, as bordas começaram a descascar. A impressão é borrada, sem nitidez, não corresponde à foto de apresentação. Não recomendo.",1,automotivo
8273c77d65343356a3307740e02cc4d3,Satisfeito,O produto foi entregue pontualmente.,5,ferramentas_jardim
ba5716028a59719c4507b8a3c8a697de,Maravilhosa a qualidade,"Muito boa a cadeira, ótima qualidade,e clara a explicação pra montagem.
",5,beleza_saude
dafac0a502717bccb5bce37624454092,elogio,produto muito bom e bem feito. Recebi muito bem embalado. Super recomendo.,5,moveis_decoracao
ac5425a6b093b2f1a5ac94e5d4ccd8a4,,"Solicitar aos Correios que deixem um aviso na caixa de correio, como nos países de primeiro mundo. Assim to.aremos ciência de que tem uma encomenda pendentejjhhh",5,cool_stuff
017f0e1ea6386de662cbeba299c59ad1,,ja reclamei varias vezes e ate hoje não sei onde foi parar o produto que comprei. quero cancelar esta compra e quero meu dinheiro de volta.,1,moveis_decoracao
0c8e7347f1cdd2aede37371543e3d163,,UM DOS PRODUTOS (ENTREGA02) COMPRADOS NESTE PEDIDO NAO RECEBI AINDA E OUTRO (ENTREGA01) RECEBI EMAIL QUE ESTA COM DIFICULDADES NA ENTREGA E NÃO TIVE MAIS NOTICIAS ,3,moveis_decoracao
d9f91c0b9fff09ed0874b16a8b695ce2,,Produto ótimo. De ótima qualidade. Meus felinos adoram.,5,pet_shop
d9f91c0b9fff09ed0874b16a8b695ce2,,Produto ótimo. De ótima qualidade. Meus felinos adoram.,5,pet_shop
d9f91c0b9fff09ed0874b16a8b695ce2,,Produto ótimo. De ótima qualidade. Meus felinos adoram.,5,pet_shop
8094797e1394b6ddeedfd8bb0c6cadfe,,"produto mt bom,excelente.",4,moveis_escritorio
25019dc7740df1170a31e47ee97f4cad,,Adoramos muito ,5,moveis_decoracao
28f4c89b661532d392fbb2307db4b142,,"Esse foi terceiro produto que comprei, porém a qualidade desse, comparado aos dois últimos, é muito inferior.",2,
8b212805f79d4de49657b42e1e9024c2,,"A caixa chegou totalmente amassada, por sorte eram mochilas, se fosse outro produto poderia ter chegado danificado...",4,papelaria
